,user_id,embedding
73,73,"[0.08042192459106445, 0.06168261915445328, 0.11071795225143433, -0.08628688752651215, 0.0563177615404129, 0.1969909369945526, -0.15262746810913086, -0.15421584248542786, 0.15623342990875244, 0.15634815394878387, 0.12226282060146332, -0.08582957834005356, -0.038117241114377975, 0.060711368918418884, 0.22088497877120972, 0.2359614372253418, -0.36661645770072937, 0.09812439978122711, -0.3448232412338257, 0.03183935955166817, 0.19032979011535645, -0.03164755553007126, 0.25736352801322937, 0.16685767471790314, -0.07402196526527405, 0.08878512680530548, -0.37134191393852234, -0.14397360384464264, 0.0985625833272934, -0.19347137212753296, 0.04857991635799408, 0.10545550286769867, -0.11613049358129501, 0.07781577110290527, 0.09055683761835098, -0.13168318569660187, -0.02857898361980915, -0.14904604852199554, 0.09532736986875534, 0.32808008790016174, 0.21813014149665833, 0.19050715863704681, 0.020853467285633087, 0.3640179932117462, -0.07646152377128601, 0.2324303388595581, -0.29300352931022644, 0.041875798255205154, -0.08845728635787964, -0.1164083182811737, -0.16451945900917053, -0.11574886739253998, -0.09976021200418472, 0.2605202794075012, -0.07784256339073181, 0.09842482954263687, 0.1973586529493332, -0.17121455073356628, 0.1261429339647293, -0.13033607602119446, 0.17760345339775085, -0.098798006772995, 0.014488954097032547, -0.2461082935333252]"
74,74,"[0.23517538607120514, 0.2289966493844986, -0.040752943605184555, -0.5362116098403931, -0.3869651257991791, 0.3210626542568207, -0.0837085098028183, -0.10515870153903961, -0.12412922829389572, -0.2198161780834198, 0.22111845016479492, 0.23665806651115417, -0.18711067736148834, -0.3027048408985138, -0.3142789602279663, 0.39274951815605164, -0.21553894877433777, 0.11704738438129425, 0.3120012581348419, -0.37998491525650024, 0.3993670642375946, 0.49755096435546875, -0.3356884717941284, 0.11985178291797638, 0.030503669753670692, 0.27591222524642944, -0.21956509351730347, -0.3911213278770447, -0.03748560696840286, 0.48912936449050903, 0.007006336003541946, 0.28537219762802124, -0.6031355857849121, 0.17302106320858002, -0.27291351556777954, 0.34376293420791626, -0.3825873136520386, -0.2681635618209839, -0.07967720925807953, -0.18910837173461914, -0.2899359166622162, -0.45923909544944763, -0.24507790803909302, 0.08681561052799225, -0.22100505232810974, -0.006495751440525055, 0.2640097141265869, 0.026359431445598602, -0.36707836389541626, -0.013667505234479904, -0.32955873012542725, 0.23496794700622559, 0.20671626925468445, 0.4123460650444031, 0.2929750084877014, 0.2569611370563507, -0.3823145627975464, -0.013709411025047302, 0.142045795917511, 0.12363442033529282, 0.27268117666244507, -0.008404013700783253, 0.07691193372011185, -0.3189823627471924]"
75,75,"[-0.08737333118915558, 0.32904231548309326, -0.3225342333316803, 0.6816198229789734, 0.4069778621196747, -0.6667072772979736, 0.4257839620113373, 0.0021109580993652344, 0.6379501819610596, -0.104693204164505, -0.3987542986869812, 0.047892015427351, 0.23819343745708466, 0.06801848113536835, -0.373642235994339, -0.5354428887367249, -0.5999898314476013, 0.6568159461021423, 0.5833545923233032, 0.504325270652771, -0.6074023246765137, -0.473680704832077, -0.21361057460308075, -0.6555612087249756, 0.7998942732810974, 0.0936201959848404, 0.5168675780296326, 0.028239671140909195, -0.6149746179580688, 0.4400618374347687, 0.36756759881973267, -0.6026358604431152, -0.44056785106658936, -0.38271987438201904, 0.5023424029350281, -0.6235623359680176, 0.6280200481414795, -0.24314695596694946, -0.3718748390674591, -0.5772081017494202, -0.5961900353431702, 0.35856252908706665, 0.10386081039905548, -0.08133846521377563, 0.5872957110404968, -0.6029781103134155, -0.5610331892967224, -0.2319336235523224, 0.4256177246570587, -0.14162126183509827, 0.739751398563385, 0.37883803248405457, -0.4434247314929962, 0.24921202659606934, -0.32797324657440186, -0.7932053208351135, 0.1375739425420761, -0.20898351073265076, -0.0976075828075409, -0.5041211247444153, -0.5463329553604126, 0.04195639491081238, -0.24420613050460815, -0.35117289423942566]"
76,76,"[0.050619274377822876, 0.026728903874754906, 0.20612607896327972, 0.027390077710151672, 0.2614147961139679, -0.225437730550766, -0.5904130935668945, -0.1269959956407547, 0.12774263322353363, 0.2817043662071228, 0.17454417049884796, -0.05916072800755501, -0.15366461873054504, -0.052398405969142914, 0.45882245898246765, -0.45984727144241333, -0.38329359889030457, 0.23365265130996704, 0.25470083951950073, 0.21900244057178497, -0.3501923084259033, 0.028354521840810776, 0.13285891711711884, -0.3729756772518158, 0.39289456605911255, -0.335628867149353, -0.08131754398345947, -0.19557315111160278, -0.5776000618934631, 0.49950629472732544, -0.4445312023162842, -0.019455168396234512, 0.44618338346481323, 0.632162868976593, -0.07446669042110443, -0.38023924827575684, -0.3764392137527466, 0.512743353843689, -0.1143827959895134, 0.15812572836875916, -0.5067400336265564, 0.1849595308303833, -0.501002311706543, -0.24812236428260803, 0.12696434557437897, -0.45752060413360596, -0.2840029001235962, -0.27020061016082764, 0.34838056564331055, 0.5858866572380066, 0.09888605773448944, -0.40132027864456177, -0.5100926756858826, 0.34961867332458496, -0.42719292640686035, -0.37870001792907715, -0.47332558035850525, -0.3856484889984131, -0.5122969150543213, -0.5108926892280579, -0.18358966708183289, -0.06924621760845184, -0.6591381430625916, -0.010010797530412674]"
77,77,"[-0.16715800762176514, 0.19049274921417236, 0.4977083206176758, 0.23887845873832703, -0.09239570796489716, -0.5370806455612183, -0.5046024918556213, 0.3611725866794586, 0.05641823634505272, 0.33034998178482056, -0.014572415500879288, 0.5303198099136353, -0.3247404396533966, 0.5508326292037964, 0.0985819399356842, -0.04863734170794487, -0.35164588689804077, -0.3603570759296417, -0.1236029863357544, 0.3422999083995819, 0.008205164223909378, -0.2738547921180725, 0.22105181217193604, -0.04061039909720421, 0.2850555181503296, -0.2364989072084427, -0.4902489185333252, -0.10246673971414566, -0.40948906540870667, 0.33530983328819275, 0.18213039636611938, -0.6650882959365845, -0.2910613715648651, 0.4393017292022705, -0.2975800037384033, -0.28514665365219116, -0.16958196461200714, 0.10555855184793472, -0.05096399784088135, 0.575019359588623, 0.19796793162822723, 0.3385133445262909, -0.2974017560482025, 0.1747162789106369, -0.0915260910987854, -0.11630077660083771, 0.6457486748695374, -0.42044949531555176, 0.21443389356136322, 0.086915522813797, 0.46222156286239624, -0.35758963227272034, -0.2603638470172882, 0.5250182747840881, 0.02346060425043106, -0.3678409457206726, -0.22527560591697693, -0.13458776473999023, -0.4850822985172272, 0.3409125506877899, -0.27510783076286316, 0.1496063470840454, -0.6290127635002136, -0.3529255986213684]"
78,78,"[0.4269665479660034, 0.2514634132385254, -0.0096843671053648, -0.04508938640356064, -0.24526768922805786, -0.4455517530441284, -0.14327262341976166, 0.06010296195745468, -0.12580230832099915, -0.06289205700159073, -0.17977741360664368, 0.46943217515945435, -0.20197159051895142, 0.6529117822647095, 0.44579097628593445, -0.4695448875427246, 0.16449111700057983, -0.028042901307344437, -0.11108294129371643, 0.17011550068855286, -0.11364281922578812, -0.2972623109817505, -0.07307656109333038, 0.26825496554374695, 0.2375798523426056, -0.42363440990448, -0.322338342666626, -0.026314683258533478, -0.29424774646759033, -0.06459757685661316, -0.013438754715025425, 0.2611573040485382, -0.4615877866744995, 0.5894789695739746, -0.5572974681854248, 0.034869465976953506, -0.48114338517189026, 0.06663826107978821, -0.4503166973590851, 0.36874231696128845, 0.2524442672729492, 0.6024174690246582, 0.3802288770675659, 0.35114026069641113, 0.6446214318275452, -0.5458051562309265, 0.48133403062820435, -0.5596621036529541, 0.09811920672655106, 0.35359859466552734, -0.08257760852575302, -0.48899364471435547, -0.06016892194747925, 0.5641552209854126, -0.3108128011226654, -0.631642758846283, -0.17187994718551636, 0.5667851567268372, -0.35571521520614624, 0.3504995107650757, -0.4487607181072235, 0.021955303847789764, -0.5497817397117615, -0.3160104751586914]"
79,79,"[-0.16508111357688904, -0.050316035747528076, -0.5967662334442139, 0.034105055034160614, -0.3980228006839752, -0.6392195224761963, -0.24004054069519043, 0.517993688583374, 0.008428390137851238, 0.6641054153442383, 0.32842153310775757, 0.3527872562408447, -0.7344127297401428, 0.21085497736930847, 0.6710521578788757, -0.34745538234710693, -0.030575569719076157, 0.1457250714302063, 0.148164764046669, 0.5027610063552856, 0.1937301605939865, -0.2553703784942627, -0.034285008907318115, -0.2958546280860901, 0.6465922594070435, -0.0784919261932373, -0.4398123621940613, 0.4125368893146515, -0.291464626789093, 0.010266810655593872, 0.10274539142847061, -0.46294325590133667, -0.4080634117126465, 0.44565653800964355, -0.4172573387622833, -0.06651822477579117, -0.1352599412202835, 0.12168170511722565, 0.34180259704589844, -0.39071428775787354, -0.2534976005554199, 0.22701925039291382, -0.45836442708969116, 0.4050047695636749, 0.08243829011917114, 0.14330826699733734, 0.38453930616378784, -0.5358063578605652, 0.5273983478546143, 0.5185474753379822, 0.4577745497226715, -0.4118148982524872, 0.3612275719642639, 0.28965848684310913, 0.32374683022499084, -0.4615381956100464, -0.48449811339378357, 0.4229709804058075, -0.6233887672424316, 0.5140076279640198, -0.24726620316505432, -0.6425058245658875, -0.22484436631202698, -0.13386446237564087]"
80,80,"[-0.5849118828773499, 0.8839856386184692, -0.9716698527336121, 0.9288815259933472, 0.8092453479766846, -0.36665135622024536, 0.9119047522544861, 0.5933626890182495, 0.7213743925094604, 0.15768417716026306, -0.3249387741088867, 0.44773057103157043, 0.8157927989959717, 0.5014450550079346, -1.046523094177246, -0.8214002847671509, -0.8430683016777039, 0.8111488819122314, 0.673821210861206, 0.6107902526855469, -0.6646885275840759, -0.6811559200286865, -0.19161593914031982, 0.7306616902351379, 0.7870609760284424, -0.0423545241355896, 0.07922809571027756, 0.1520763337612152, -0.49617016315460205, -0.5334170460700989, 0.7656873464584351, -0.9410001635551453, -0.22679224610328674, -0.5957590937614441, 1.0960357189178467, -0.7124828100204468, 0.8657984733581543, 0.11340750008821487, -0.18002350628376007, -0.750235915184021, 0.2392348349094391, 0.3422226309776306, -0.7694917917251587, -0.7563749551773071, 1.077005386352539, 0.40123942494392395, 0.4437102973461151, -0.47188013792037964, 0.21130317449569702, -0.4763054847717285, 0.6784968376159668, 0.2617620825767517, 0.23155921697616577, -0.5569061040878296, -0.2185085415840149, 0.5976777672767639, 0.7491854429244995, 0.6233725547790527, -0.8036767244338989, 0.46499598026275635, -0.2681350111961365, 0.6485897302627563, -0.18742112815380096, -0.6739296913146973]"
81,81,"[-0.1797492802143097, -0.5857502222061157, -0.23545710742473602, 0.6970194578170776, -0.8539649844169617, -0.6627379655838013, -0.8058153986930847, 0.5412396192550659, -0.2076105922460556, 0.6513840556144714, -0.2562180757522583, 0.4158502221107483, -0.5227251052856445, 0.5117026567459106, -0.1718650758266449, -0.4175993800163269, -0.2755388617515564, 0.6952314376831055, 0.8362509608268738, -0.3371916115283966, -0.07876044511795044, -0.8856038451194763, -0.7898501753807068, -0.6984430551528931, 0.8867642879486084, 0.22639413177967072, -0.1929616630077362, 0.5894429683685303, -0.4093377888202667, 0.8999310731887817, -0.36852818727493286, 0.46552902460098267, -0.4271654784679413, 0.14515046775341034, -0.7142735719680786, 0.1812780350446701, -0.3244819641113281, 0.6367149353027344, -0.7883332967758179, -0.262284517288208, -0.3800202012062073, -0.5108540058135986, -0.6591190695762634, 0.3540988564491272, -0.5480924248695374, -0.6432552337646484, -0.020716246217489243, -0.5421675443649292, 0.22326090931892395, 0.8507522344589233, -0.4716075360774994, -0.2373298555612564, -0.14564840495586395, 0.44070813059806824, 0.1067018061876297, 0.01011832058429718, -0.7707479000091553, 0.7746248245239258, -0.749163031578064, 0.19739332795143127, -0.8513885736465454, 0.7980377078056335, -0.5708333253860474, -0.1596546173095703]"
82,82,"[0.38107988238334656, 0.17840847373008728, -0.5604218244552612, 0.8619182705879211, 0.014634378254413605, -0.8144540786743164, -0.3229673206806183, 1.0061482191085815, -0.5607045888900757, 0.7335737347602844, -0.6487836837768555, 0.41802066564559937, -0.6250757575035095, 0.46163180470466614, 0.530738115310669, -0.6443098783493042, -0.5618805885314941, 0.6186286211013794, 0.40678948163986206, -0.5252413153648376, -0.6663475036621094, -0.15618349611759186, -0.6963902711868286, -0.9540480375289917, 0.30688297748565674, -0.5899237990379333, 0.10010126233100891, 0.47119981050491333, -0.9064671993255615, 0.5088751316070557, -0.00010330509394407272, -0.49056386947631836, -0.5728863477706909, 0.23942354321479797, 0.21160194277763367, 0.26847508549690247, -0.22484049201011658, 0.7097476124763489, 0.2704484462738037, 0.4673190116882324, -1.023163080215454, -0.6561053991317749, 0.2520201802253723, -0.7790273427963257, -0.5192921161651611, -0.5848571062088013, 0.22191393375396729, -0.5877737998962402, 0.1161334216594696, 0.7556002140045166, 0.720410943031311, -0.7089986801147461, 0.7167224884033203, 0.12931667268276215, 0.4142071306705475, -0.9233157634735107, -0.87419593334198, 0.22799533605575562, -0.6322875022888184, 0.5754022598266602, -0.6803043484687805, -0.4907095432281494, -0.5592406988143921, -0.13235633075237274]"
83,83,"[-0.1320318877696991, 0.10830911248922348, -0.0991816520690918, 0.1353926956653595, -0.397845983505249, -0.2799038887023926, -0.2992044985294342, 0.6492024660110474, 0.10424097627401352, 0.6721070408821106, 0.18485896289348602, -0.7139230370521545, -0.5641917586326599, -0.5139539837837219, 0.47774726152420044, -0.8318244218826294, 0.36602964997291565, 0.1003548800945282, 0.21950256824493408, -0.5018776655197144, 0.2600027024745941, -0.09067776799201965, 0.06447283178567886, 0.2348233461380005, 0.7051630616188049, -0.3179222643375397, -0.6780474781990051, -0.6315774321556091, -0.17150992155075073, 0.4112706184387207, 0.25946739315986633, 0.60244220495224, 0.20539256930351257, 0.5105482935905457, -0.185398131608963, 0.25633540749549866, -0.06532960385084152, -0.5601460933685303, -0.5863534808158875, -0.40881550312042236, -0.013357870280742645, -0.10735799372196198, 0.5108729004859924, 0.5604219436645508, -0.17588379979133606, 0.19980542361736298, 0.5963608026504517, -0.20214499533176422, 0.4233244061470032, 0.6345536708831787, -0.15866045653820038, -0.23366202414035797, 0.048152338713407516, 0.7149116396903992, 0.186760812997818, -0.6268329620361328, -0.3456419110298157, 0.2039037048816681, -0.32098597288131714, 0.06568068265914917, 0.23704753816127777, -0.5725048184394836, -0.34554970264434814, -0.14664213359355927]"
84,84,"[0.06602222472429276, 0.29662132263183594, 0.3311060965061188, 0.5519242286682129, -0.026824580505490303, -0.6292393207550049, -0.38788729906082153, 0.7548331022262573, -0.4480270743370056, 0.8042430877685547, -0.48044687509536743, 0.8250299692153931, -0.5218237638473511, 0.728345513343811, 0.24893496930599213, -0.5491905212402344, -0.13870857656002045, 0.1316179633140564, 0.7408944964408875, 0.33093321323394775, 0.2664873003959656, -0.7992514371871948, -0.6320177912712097, -0.5133331418037415, 0.47323110699653625, -0.44401922821998596, 0.4291899800300598, 0.8218454122543335, -0.549348771572113, -0.2768009901046753, -0.23878920078277588, -0.025535188615322113, -0.0019839927554130554, 0.3162420988082886, -0.0736340805888176, 0.24801811575889587, 0.5129953622817993, 0.5606467723846436, 0.35744336247444153, 0.40087613463401794, -0.4569421410560608, -0.4461527466773987, -0.6716430187225342, 0.5605804324150085, 0.33058807253837585, -0.7858784198760986, 0.3271403908729553, -0.6915347576141357, 0.7904137969017029, 0.4812813997268677, -0.21688206493854523, -0.44162845611572266, -0.38519981503486633, 0.017510810866951942, -0.20253914594650269, -0.6608444452285767, -0.776351809501648, 0.3883017301559448, -0.6880965828895569, 0.5013518929481506, -0.6922057271003723, 0.7723660469055176, -0.30745020508766174, -0.1456601917743683]"
85,85,"[-0.0839063823223114, 0.5126153826713562, -0.3641479015350342, 0.41686421632766724, 0.2933706045150757, -0.581241250038147, -0.06661076843738556, 0.6294034123420715, 0.5691347122192383, 0.8424689769744873, -0.47587811946868896, -0.111085444688797, -0.375651091337204, 0.5834466218948364, 0.7305399179458618, -0.633368194103241, 0.03054152801632881, 0.3716089129447937, 0.45263057947158813, 0.4810870587825775, -0.12297405302524567, -0.11474745720624924, 0.45550408959388733, -0.5677244067192078, 0.38755908608436584, -0.4948241412639618, 0.21706101298332214, 0.7547208666801453, -0.5840402245521545, 0.2791573107242584, -0.08794701099395752, -0.5424386858940125, -0.2853167653083801, 0.6848835945129395, -0.6834356784820557, 0.15953366458415985, 0.19027002155780792, 0.4473598599433899, -0.26737433671951294, 0.3832662105560303, -0.5707850456237793, 0.639799952507019, 0.41777151823043823, 0.7127240300178528, -0.7483879327774048, -0.48282551765441895, 0.3801894783973694, -0.43722081184387207, 0.6501631736755371, 0.0826059952378273, 0.6688463687896729, -0.45757943391799927, 0.2603040933609009, 0.4424107074737549, 0.2307862490415573, -0.30613720417022705, -0.32050198316574097, 0.5227156281471252, -0.5132480263710022, -0.1269513964653015, 0.01301518827676773, -0.26565998792648315, -0.5269372463226318, -0.024441517889499664]"
